"","Date","Price","Text","bing_score","nrc_score","afin_score"
"269",2011-05-16,113.72,"ny jets center nick mangold interns for trump watch trump s fabulous world of golf tonight pm et on golf channel",3,1,4
"270",2011-05-16,113.72,"this has been a very difficult decision regarding the presidential run and i want to thank all my twitter fans for your fantastic support ",2,0,8
"271",2011-05-17,109.39,"vote for the next miss usa ",-1,0,-2
"272",2011-05-19,113.2,"check out today s trumpvlog about the upcoming episode of apprenticenbc ",0,0,0
"273",2011-05-20,111.25,"get ready for some excitement the live finale of the celebrity apprentice is on this sunday night don t miss it ",1,2,1
"274",2011-05-23,110.13,"congratulations to john rich and to marlee matlin for a terrific job throughout the season you are both great ",3,0,11
"275",2011-05-23,110.13,"my appearance on foxandfriends from today ",0,0,0
"276",2011-05-26,115.06," therealmissusa and the contestants stopped by trump tower yesterday watch the video ",1,1,-1
"277",2011-05-27,114.85,"wishing everyone a happy memorial day and a thank you to all the soldiers who protected our great country ",1,1,10
"278",2011-06-01,116.15,"my thoughts on last night s meeting with sarahpalinusa in today s trumpvlog ",0,0,0
"279",2011-06-01,116.15,"watch my appearances on good day ny ",0,1,3
"280",2011-06-02,114.3,"tweet me your questions for the next trumpvlog ",0,0,0
"281",2011-06-06,115.4,"check out my speech from last friday ",0,1,0
"282",2011-06-07,116.14,"my thoughts on anthony weiner in today s trumpvlog ",0,0,0
"283",2011-06-09,119.95,"your most popular tweet answered why i m holding off on a presidential bid ",1,0,3
"284",2011-06-14,120.35,"new on our youtube channel today is a brand new trumpdocumentary giving you a look inside the world of trump golf ",1,1,0
"285",2011-06-14,120.35,"watch me on the hannityshow tonight at pm more thoughts on anthony weiner in today s trumpvlog ",0,0,0
"286",2011-06-16,114.69,"don t forget the miss usa pageant live on sunday night at pm et on nbc and you can vote for your favorite beauty ",1,2,-1
"287",2011-06-20,112.21,"congratulations to alyssa campanella miss california our new miss usa ",-1,0,0
"288",2011-06-21,112.02,"i ve been visiting trump int l golf links scotland and the course will be unmatched anywhere in the world spectacular ",3,0,1
"289",2011-06-21,112.02,"congratulations to the miss usa pageant it was the telecast of the night among abc cbs nbc and fox a great show and a huge success ",1,1,6
"290",2011-06-23,108.27,"our new miss usa alyssa campanella came up to my office today for a visit we re proud to have her as our new title holder ",0,3,0
"291",2011-06-24,104.79," golfmagazine is having an online competition vote ",0,-1,0
"292",2011-06-27,104.57,"i was in san jose ca on saturday for a sit down interview for the acn national meeting which was attended by over people huge ",0,0,1
"293",2011-06-27,104.57,"did my weekly phoner on fox friends this morning sounding off on issues of the day ",-1,0,0
"294",2011-07-01,109.82,"please read ",0,0,1
"295",2011-07-01,109.82,"wishing everyone a wonderful independence day holiday weekend a great celebration for a great country ",2,4,8
"296",2011-07-05,113.21,"tomorrow we ll be going to panama for the opening of our new hotel it s a fantastic building in a fantastic location ",2,1,4
"297",2011-07-05,113.21,"perhaps this is the kind of thinking we need in washington ",0,1,2
"298",2011-07-06,113.55,"congress is back time to cut cap and balance there is no revenue problem the debt limit cannot be raised until obama spending is contained ",-2,-1,-6
"299",2011-07-07,117.4,"republicans should not negotiate against themselves again with barackobama in today s debt talks first and foremost cutcap and balance ",0,1,-2
"300",2011-07-07,117.4,"the art of the deal the best thing you can do is deal from strength and leverage is the biggest strength you have cut cap and balance ",1,5,4
"301",2011-07-07,117.4,"if only obama was as focused on balancing the budget as he is on weakening israel s borders then america would be on the path to solvency ",-1,1,2
"302",2011-07-08,117.4,"obamacare tragedy primed to further explode the deficit ",-2,-3,-4
"303",2011-07-08,117.4," johnboehner message for house gop the worst thing you can possibly do in a deal is seem desperate to make it the art of the deal ",-2,1,-6
"304",2011-07-08,117.4,"house gop wants to cut medicare obama took billion from medicare for obamacare both wrong ",-1,-1,-3
"305",2011-07-08,117.4," obama iranian weapons killing americans in iraq what are u doing about this ",-1,-1,-3
"306",2011-07-11,117.35,"derek jeter s baseball and more in today s trumpvlog ",0,0,0
"307",2011-07-11,117.35,"on our youtube channel the opening of the incredible trump ocean club in panama ",2,0,0
"308",2011-07-12,117.36," johnboehner mr speaker bring the balanced budget amendment to the floor for a vote let s get the ball rolling ",1,1,0
"309",2011-07-12,117.36," johnboehner much as it pays to emphasize the positive there are times when the only choice is confrontation the art of the deal",0,3,2
"310",2011-07-12,117.36," macmiller donald trump the song gets m hits on youtube who wouldn t be flattered ",1,0,0
"311",2011-07-13,118.46,"more thoughts on the debt ceiling in today s trumpvlog ",-1,-1,-2
"312",2011-07-14,117.38,"take a look at ",0,0,0
"313",2011-07-14,117.38,"cut cap and balance taxed enough already ",0,1,-1
"314",2011-07-14,117.38,"my interview last night with greta on the gop going el foldo ",0,0,0
"315",2011-07-14,117.38,"us news named the top best hotels in the us and trump int l hotel tower nyc and trump int l hotel tower chicago are on the list ",3,2,5
"316",2011-07-14,117.38,"what is better advice the art of the deal or rules for radicals i know which one barackobama prefers ",0,2,2
"317",2011-07-14,117.38," barackobama you have abandoned israel and engaged the muslim brotherhood and even the arab world does not like it ",0,1,0
"318",2011-07-14,117.38," johnboehner debt ceiling sometimes no deal is better than a bad deal ",-2,-1,-4
"319",2011-07-14,117.38,"while barackobama tries to push gun control ",0,-1,-1
"320",2011-07-15,118.06," barackobama you have increased discretionary spending by annually and amassed over trillion in debt t e a ",-1,0,-1
"321",2011-07-15,118.06," marcorubio is right we need to create more taxpayers not more taxes cut cap and balance ",0,2,-1
"322",2011-07-15,118.06,"who will be the next therealteenusa find out this saturday at pm et on missteenusa com teenusa",0,0,0
"323",2011-07-18,117.05," trumpvlog the republicans must act now don t let barackobama push you around ",0,1,0
"324",2011-07-18,117.05,"every dollar barackobama spends costs with interest borrowed from china on our children and grandchildren s backs cut cap balance ",0,3,1
"325",2011-07-18,117.05," barackobama has sold guns to mexican drug lords while his doj erodes our nd amendment rights ",-1,0,0
"326",2011-07-18,117.05,"the gop doesn t waste an opportunity to waste an opportunity defunding obamacare should be central to any deal ",-2,1,1
"327",2011-07-18,117.05,"congratulations to my daughter ivanka and her husband jared on the birth of their daughter arabella rose yesterday ",1,2,2
"328",2011-07-19,118.18," johnboehner ericcantor you can t con people if you don t deliver the goods people will eventually catch on the art of the deal",0,4,0
"329",2011-07-19,118.18,"while barackobama seeks to further destroy our credit our economy continues to hemorrhage jobs such a total failure as a president ",-2,0,-5
"330",2011-07-19,118.18,"so china is ordering us to raise the debt limit how low have we as a nation sunk ",-3,-2,-2
"331",2011-07-20,118.52,"robust economic growth is the answer to the medicare problem not cuts on the elderly ",1,1,1
"332",2011-07-20,118.52,"obama is addicted to spending america into insolvency his record proves it ",0,-1,0
"333",2011-07-20,118.52," china is our enemy they want to destroy us redstate interview",-2,-1,-4
"334",2011-07-21,118.25," the gang of six yet another unmitigated disaster any deal needs to repeal obamacare t e a ",-1,-1,-2
"335",2011-07-22,118.99," increasing america s debt weakens us domestically and internationally us senator barackobama ",-1,-1,-2
"336",2011-07-22,118.99,"my interview on gretawire last night our leaders are leading us into oblivion ",1,-1,0
"337",2011-07-25,118.27,"we need a balanced budget amendment because congress has no fiscal discipline ",1,0,-1
"338",2011-07-25,118.27,"ronald kessler s new book the secrets of the fbi is a great book that should be read by everyone ",0,0,3
"339",2011-07-25,118.27,"the pressure on the debt ceiling is on barackobama ",-1,-2,-3
"340",2011-07-25,118.27,"unfortunately barackobama s continued attack on the us will lead to ever rising gas prices at the pump and lots of other really bad things",-1,0,-4
"341",2011-07-25,118.27,"the answer to both social security and medicare is a robust growing economy not cuts on the elderly ",1,1,2
"342",2011-07-26,118.14,"my thoughts on the situation in norway and amanda knox ",0,0,0
"343",2011-07-26,118.14,"obama sadly has no business or private sector background and it shows ",-1,-1,-3
"344",2011-07-26,118.14,"my interview from yesterday on fox and friends gop crazy if they don t get everything they want ",-1,0,-1
"345",2011-07-26,118.14,"fiscal mismanagement of cash costing us taxpayer billions cut fraud and waste before cutting funding for seniors ",-2,-3,-7
"346",2011-07-26,118.14,"america s debt is greater than our gdp time for new thinking ",-1,0,1
"347",2011-07-27,117.99,"higher taxes kill job creation cut wild government spending and waste ",-3,-3,-5
"348",2011-07-27,117.99,"people ask me every day to pose for pictures but the camera never works the first time they are never prepared or maybe just very nervous ",-1,-1,-1
"349",2011-07-27,117.99,"china has so much of our debt that they can t put us in default w o killing themselves us needs our toughest negotiator and fast ",0,-2,-5
"350",2011-07-27,117.99,"watch my wife melania trump tonight on qvc at a m so proud of her ",2,1,2
"351",2011-07-27,117.99," know when to walk away from the table the art of the deal",0,2,0
"352",2011-07-28,118.16," barackobama has not released his own debt plan yet he s totally lost ineffective desperate gop has its best chance to make a great deal",-4,-3,-2
"353",2011-07-28,118.16," karlrove s crossroadsgps new ad criticizes obama for his excessive spending and debt borrowing from china didn t bush do the same thing ",-2,-1,-4
"354",2011-07-28,118.16,"my wife melania trump s show was a tremendous success last night in case you missed her you can see her again tonight on qvc at pm et",1,0,0
"355",2011-07-28,118.16,"please tweet me your questions to answer in my trumpvlog ",0,0,1
"356",2011-07-28,118.16,"my interview yesterday from newsmax obama is now totally lost boehner must not fold ",-1,-1,-3
"357",2011-07-28,118.16," johnboehner the worst thing you can possibly do in a deal is seem desperate to make it the art of the deal",-2,1,-6
"358",2011-07-29,115.93,"blue ribbon commission to find and agree to future spending cuts bad idea ",-1,1,-3
"359",2011-07-29,115.93,"no taxes in boehner or reid plan important victory for america ",1,2,1
"360",2011-07-29,115.93,"if obama has to re fight this fight next year he loses watch the fine details in every deal the art of the deal",0,1,1
